Elements,Fractions,aflow__ael_bulk_modulus_vrh,aflow__ael_bulk_modulus_vrh UNC,Prop0 Loss,aflow__agl_thermal_conductivity_300K,aflow__agl_thermal_conductivity_300K UNC,Prop1 Loss
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.05980596 0.0453097  0.07186063 0.06595579 0.7570672 ],79.69738006591797,7.836968898773193,100000.4453125,5.409882545471191,0.8051184415817261,99999.8828125
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.05843997 0.0437954  0.07065862 0.06460975 0.7624956 ],79.75201416015625,7.8750996589660645,100000.4453125,5.387918472290039,0.8031485080718994,99999.8828125
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.05713946 0.04234716 0.06950345 0.06332951 0.76767975],79.79487609863281,7.910030364990234,100000.4453125,5.366145133972168,0.8010089993476868,99999.8828125
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.05590227 0.04096467 0.06839367 0.06211484 0.7726238 ],79.82780456542969,7.942733287811279,100000.4453125,5.344758987426758,0.7989319562911987,99999.875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.05472569 0.03964591 0.0673288  0.06096471 0.7773342 ],79.85395812988281,7.973430633544922,100000.4453125,5.324201583862305,0.7969915866851807,99999.875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.05360874 0.03838986 0.06630815 0.05987572 0.78181684],79.87346649169922,8.002065658569336,100000.4453125,5.304546356201172,0.7951644062995911,99999.875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.0525503  0.03719478 0.06533048 0.05884481 0.7860789 ],79.88640594482422,8.028909683227539,100000.4453125,5.285608291625977,0.7934388518333435,99999.875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.051548   0.03605524 0.06439587 0.05786948 0.7901307 ],79.89498138427734,8.054403305053711,100000.4453125,5.267236709594727,0.791786253452301,99999.875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.0506013  0.03496876 0.06350459 0.05694814 0.79397655],79.89850616455078,8.078568458557129,100000.4453125,5.249624252319336,0.7902535796165466,99999.8671875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.04970862 0.03393376 0.06265698 0.05607999 0.79761994],79.89601135253906,8.101106643676758,100000.4453125,5.232975959777832,0.7888246178627014,99999.8671875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.04886821 0.03294972 0.06185208 0.05526392 0.8010653 ],79.89122772216797,8.12260913848877,100000.4453125,5.217010021209717,0.7874071002006531,99999.8671875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.04807543 0.03201325 0.06108564 0.0544964  0.8043286 ],79.88408660888672,8.14322280883789,100000.4453125,5.201639175415039,0.7860342860221863,99999.8671875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.04732845 0.03112288 0.06035667 0.05377568 0.80741566],79.87588500976562,8.162734985351562,100000.4453125,5.187018871307373,0.7847427725791931,99999.8671875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.04662126 0.0302756  0.05966041 0.05309576 0.8103463 ],79.86737060546875,8.181441307067871,100000.4453125,5.173127174377441,0.7834764122962952,99999.859375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.04595208 0.02947026 0.05899601 0.05245505 0.8131259 ],79.85652160644531,8.199209213256836,100000.4453125,5.159885883331299,0.782249927520752,99999.859375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.04531731 0.02870376 0.05836026 0.05184966 0.81576836],79.84505462646484,8.215970993041992,100000.4453125,5.147210121154785,0.781062126159668,99999.859375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.04471532 0.02797477 0.05775218 0.05127785 0.81827927],79.8333740234375,8.232061386108398,100000.4453125,5.135107040405273,0.7799119353294373,99999.859375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.04414213 0.02728011 0.05716793 0.0507344  0.8206748 ],79.82244873046875,8.247406005859375,100000.4453125,5.12360143661499,0.7786512970924377,99999.859375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.04359642 0.02661937 0.05660749 0.05021831 0.82295775],79.81114959716797,8.261963844299316,100000.4453125,5.112778186798096,0.7773415446281433,99999.859375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.04307615 0.02599036 0.05606925 0.04972741 0.82513624],79.80011749267578,8.27585506439209,100000.4453125,5.102402210235596,0.7760922908782959,99999.859375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.04257824 0.02539024 0.05555069 0.04925861 0.8272215 ],79.78848266601562,8.289142608642578,100000.4453125,5.092381477355957,0.774909496307373,99999.8515625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.04210229 0.02481772 0.05505178 0.04881366 0.8292139 ],79.77672576904297,8.30183219909668,100000.4453125,5.0828070640563965,0.773791491985321,99999.8515625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.041647   0.02427113 0.05457158 0.04839152 0.8311181 ],79.76556396484375,8.313918113708496,100000.4453125,5.073741912841797,0.7727369666099548,99999.8515625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.04120977 0.02374828 0.05410694 0.04798806 0.8329463 ],79.7552719116211,8.325554847717285,100000.4453125,5.065091133117676,0.7717291116714478,99999.8515625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.04079001 0.02324785 0.05365734 0.04760251 0.83470166],79.7450942993164,8.336657524108887,100000.4453125,5.056821346282959,0.7707701921463013,99999.8515625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.04038698 0.02276856 0.0532221  0.0472343  0.8363874 ],79.73471069335938,8.347359657287598,100000.4453125,5.048894882202148,0.7698636651039124,99999.8515625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.03999977 0.0223096  0.0528006  0.04688237 0.838007  ],79.72466278076172,8.357647895812988,100000.4453125,5.041269779205322,0.768993616104126,99999.8515625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.03962599 0.02186902 0.05239043 0.04654444 0.83956957],79.71528625488281,8.36750316619873,100000.4453125,5.033867359161377,0.7681535482406616,99999.8515625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.03926383 0.0214453  0.05198987 0.04621784 0.8410826 ],79.70623779296875,8.376900672912598,100000.4453125,5.026718616485596,0.7673403024673462,99999.8515625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.03891393 0.02103791 0.05159989 0.04590302 0.8425447 ],79.69644927978516,8.385766983032227,100000.4453125,5.019852638244629,0.7665618658065796,99999.8515625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.0385763  0.02064631 0.05122092 0.04560022 0.84395564],79.6868896484375,8.394302368164062,100000.4453125,5.013256549835205,0.7658114433288574,99999.8515625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.03824986 0.02026949 0.05085202 0.04530833 0.84531975],79.67774963378906,8.402565956115723,100000.4453125,5.00691032409668,0.7650858163833618,99999.84375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.03793338 0.01990654 0.05049224 0.04502593 0.8466413 ],79.66860961914062,8.410616874694824,100000.4453125,5.000765323638916,0.7643908262252808,99999.84375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.0376262  0.01955679 0.05014114 0.04475313 0.8479221 ],79.65989685058594,8.418460845947266,100000.4453125,4.994873046875,0.7637262940406799,99999.84375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.03732827 0.01921961 0.0497988  0.04448982 0.84916294],79.65147399902344,8.426061630249023,100000.4453125,4.9892072677612305,0.7630907297134399,99999.84375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.03703898 0.01889422 0.04946443 0.04423508 0.85036665],79.64340209960938,8.433419227600098,100000.4453125,4.983739376068115,0.762479305267334,99999.84375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.03675751 0.01858    0.04913779 0.04398846 0.8515357 ],79.63558959960938,8.440582275390625,100000.4453125,4.978433609008789,0.761875569820404,99999.84375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.03648246 0.018276   0.0488176  0.04374868 0.8526747 ],79.62815856933594,8.447602272033691,100000.453125,4.973273754119873,0.761290431022644,99999.84375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.03621303 0.01798164 0.04850348 0.0435151  0.8537862 ],79.62080383300781,8.454465866088867,100000.453125,4.968253135681152,0.7607212066650391,99999.84375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.0359491  0.01769646 0.04819534 0.04328739 0.85487103],79.61356353759766,8.461161613464355,100000.453125,4.963376522064209,0.7601686120033264,99999.84375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.03569053 0.01742003 0.04789283 0.04306527 0.85593075],79.60643768310547,8.467728614807129,100000.453125,4.9586334228515625,0.7596247792243958,99999.84375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.03566506 0.01739302 0.04786297 0.04304346 0.85603493],79.60577392578125,8.468377113342285,100000.453125,4.958166122436523,0.7595711350440979,99999.84375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.03563983 0.01736639 0.04783336 0.04302195 0.8561379 ],79.60514068603516,8.469022750854492,100000.453125,4.957706451416016,0.759518563747406,99999.84375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.03561485 0.01734013 0.04780399 0.04300073 0.8562397 ],79.60447692871094,8.469658851623535,100000.453125,4.957248687744141,0.7594664692878723,99999.84375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.03559    0.01731417 0.04777471 0.04297967 0.8563408 ],79.60384368896484,8.47028923034668,100000.453125,4.956795692443848,0.7594146728515625,99999.84375
